input_path,right_palm_position
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_11/80.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Dead/ishan_dead_8/22.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Brush/ishan_brush_3/43.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Rounit/Sorry/rounit_sorry_17/27.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Sorry/ishan_sorry_4/34.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Anirudh/Cook/anirudh_cook_11/44.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Thankyou/ishan_thankyou_13/57.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Rounit/Thankyou/rounit_thankyou_16/25.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Sorry/ishan_sorry_10/22.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Venkatesh/Brush/venkatesh_brush_15/42.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Good/ishan_good_4/43.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Cook/ishan_cook_14/29.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Anirudh/Sorry/anirudh_sorry_4/39.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Cook/ishan_cook_3/97.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Thankyou/ishan_thankyou_12/65.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Thankyou/ishan_thankyou_10/67.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Surendhar/Thankyou/surendhar_thankyou_17/44.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Dead/ishan_dead_3/42.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Thankyou/ishan_thankyou_15/53.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Brush/ishan_brush_15/43.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Dead/ishan_dead_1/60.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Thankyou/ishan_thankyou_7/70.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Dead/ishan_dead_20/66.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Cook/ishan_cook_10/103.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Brush/ishan_brush_9/97.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Dead/ishan_dead_19/53.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Sorry/ishan_sorry_4/86.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Rounit/Brush/rounit_brush_1/39.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Good/ishan_good_8/45.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ranadeep/Hello/ranadeep_hello_16/25.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Sorry/ishan_sorry_17/26.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Good/ishan_good_14/58.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Cindrella/Sorry/cindrella_sorry_9/33.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_8/108.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Cook/ishan_cook_2/46.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Stephen/Sorry/stephen_sorry_13/43.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Stephen/Thankyou/stephen_thankyou_3/45.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Sorry/ishan_sorry_9/108.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_20/19.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ranadeep/Sorry/ranadeep_sorry_10/38.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Dead/ishan_dead_7/49.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Dead/ishan_dead_11/57.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_11/34.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Sorry/ishan_sorry_16/109.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Cook/ishan_cook_3/103.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Sorry/ishan_sorry_9/90.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_10/17.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Sorry/ishan_sorry_14/95.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Good/ishan_good_13/85.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Sorry/ishan_sorry_5/75.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Brush/ishan_brush_14/38.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Beautiful/vinayak_beautiful_8/37.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Sorry/ishan_sorry_17/98.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Dead/ishan_dead_9/60.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Rounit/Thankyou/rounit_thankyou_14/43.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_13/26.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Good/ishan_good_17/48.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_6/103.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Thankyou/ishan_thankyou_8/20.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_6/73.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Cook/ishan_cook_7/51.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Sorry/ishan_sorry_13/58.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ranadeep/Thankyou/ranadeep_thankyou_10/26.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Stephen/Thankyou/stephen_thankyou_12/31.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Sorry/ishan_sorry_11/85.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Thankyou/ishan_thankyou_14/42.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Sorry/ishan_sorry_9/66.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ranadeep/Dead/ranadeep_dead_11/35.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Sorry/ishan_sorry_15/62.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ranadeep/Good/ranadeep_good_17/22.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Cook/ishan_cook_13/74.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Beautiful/vinayak_beautiful_3/33.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Sorry/ishan_sorry_20/44.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_11/69.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Good/ishan_good_6/43.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ranadeep/Brush/ranadeep_brush_6/47.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Rounit/Brush/rounit_brush_15/49.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Stephen/Hello/stephen_hello_7/23.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Sorry/ishan_sorry_9/40.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Anirudh/Thankyou/anirudh_thankyou_10/47.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Thankyou/ishan_thankyou_15/71.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Cindrella/Thankyou/cindrella_thankyou_3/41.npy,towards body
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/face/12.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_17/29.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Brush/ishan_brush_11/39.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Thankyou/ishan_thankyou_6/62.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ranadeep/Dead/ranadeep_dead_18/26.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Sorry/ishan_sorry_13/55.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Sorry/ishan_sorry_20/72.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Sorry/ishan_sorry_17/30.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_15/67.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Stephen/Beautiful/stephen_beautiful_16/24.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Brush/varmija_brush_6/22.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Brush/ishan_brush_3/40.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_20/59.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Cook/ishan_cook_17/25.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Anirudh/Dead/anirudh_dead_2/27.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Sandeep/Brush/sandeep_brush_14/46.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_1/69.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Good/ishan_good_12/54.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_12/70.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Sorry/ishan_sorry_10/15.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Brush/ishan_brush_10/36.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Sorry/ishan_sorry_7/86.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Dead/ishan_dead_9/62.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ranadeep/Sorry/ranadeep_sorry_1/28.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Thankyou/ishan_thankyou_1/59.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Anirudh/Beautiful/anirudh_beautiful_18/22.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Stephen/Brush/stephen_brush_3/33.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Surendhar/Cook/surendhar_cook_15/33.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Good/ishan_good_1/36.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Vinayak/Cook/vinayak_cook_4/28.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Good/ishan_good_9/75.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Cook/ishan_cook_11/32.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Sandeep/Dead/sandeep_dead_9/39.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_6/113.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Brush/ishan_brush_8/68.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Surendhar/Good/surendhar_good_5/49.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Stephen/Good/stephen_good_12/22.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Cook/ishan_cook_7/49.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_7/110.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Good/ishan_good_1/74.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Sandeep/Beautiful/sandeep_beautiful_5/32.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Sorry/ishan_sorry_3/105.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Sorry/varmija_sorry_11/25.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Rounit/Good/rounit_good_2/48.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Sorry/ishan_sorry_4/91.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_18/61.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Sorry/ishan_sorry_1/83.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Sorry/ishan_sorry_4/84.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Cook/ishan_cook_12/100.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Brush/ishan_brush_5/71.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Cindrella/Cook/cindrella_cook_19/24.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Thankyou/ishan_thankyou_10/50.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Sandeep/Cook/sandeep_cook_2/40.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ranadeep/Dead/ranadeep_dead_12/27.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Dead/ishan_dead_17/44.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Anirudh/Go/anirudh_go_12/35.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Good/ishan_good_4/70.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Beautiful/ishan_beautiful_15/14.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Surendhar/Cook/surendhar_cook_10/28.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Cindrella/Thankyou/cindrella_thankyou_18/33.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Sorry/ishan_sorry_20/39.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Anirudh/Brush/anirudh_brush_14/45.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Anirudh/Beautiful/anirudh_beautiful_20/37.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Thankyou/ishan_thankyou_16/31.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Cindrella/Sorry/cindrella_sorry_2/48.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_6/54.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Thankyou/ishan_thankyou_4/56.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Hello/ishan_hello_4/26.npy,towards body
/4TBHD/ISL/data_preparation/test_blank_keypoints/shifted_origin_keypoints/face/52.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Good/ishan_good_7/59.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Sandeep/Beautiful/sandeep_beautiful_5/27.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Sorry/ishan_sorry_9/62.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Thankyou/ishan_thankyou_13/89.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_10/38.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Brush/ishan_brush_3/23.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Cindrella/Sorry/cindrella_sorry_2/43.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Thankyou/ishan_thankyou_6/31.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Thankyou/ishan_thankyou_7/39.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Cook/ishan_cook_3/48.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Sorry/ishan_sorry_3/81.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Good/ishan_good_13/63.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Good/ishan_good_18/37.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Stephen/Go/stephen_go_14/38.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Good/ishan_good_18/52.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Anirudh/Dead/anirudh_dead_16/29.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Rounit/Brush/rounit_brush_16/32.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Rounit/Thankyou/rounit_thankyou_20/48.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_4/13.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Thankyou/ishan_thankyou_2/55.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Sorry/ishan_sorry_4/27.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Thankyou/ishan_thankyou_4/24.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Varmija/Thankyou/varmija_thankyou_9/32.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Sorry/ishan_sorry_13/15.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Sorry/ishan_sorry_15/82.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Brush/ishan_brush_8/51.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Good/ishan_good_11/36.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Good/ishan_good_15/35.npy,towards body
/4TBHD/ISL/data_preparation/test_all/shifted_origin_keypoints/Ishan/Go/ishan_go_4/71.npy,towards body
